81,00:03:49.938,00:03:52.273,Jón Asgeir Jóhannesson.
82,00:03:52.315,00:03:53.942,He borrowed billions
83,00:03:53.984,00:03:57.237,to buy up high-end retail
84,00:03:53.984,00:03:57.237,businesses in London.
85,00:03:57.278,00:03:59.614,He also bought
86,00:03:57.278,00:03:59.614,"a pinstriped private jet,"
87,00:03:59.656,00:04:01.533,a 40-million-dollar yacht
88,00:04:01.575,00:04:03.118,and a Manhattan penthouse.
89,00:04:03.160,00:04:05.954,MAGNASON:
90,00:04:03.160,00:04:05.954,Newspapers always had
91,00:04:03.160,00:04:05.954,the headline:
92,00:04:05.996,00:04:09.083,This millionaire bought
93,00:04:05.996,00:04:09.083,this company
94,00:04:09.124,00:04:11.919,in the U.K.
95,00:04:09.124,00:04:11.919,or in Finland or in--
96,00:04:11.960,00:04:14.421,"In France or wherever,"
97,00:04:14.462,00:04:15.881,instead of saying:
98,00:04:15.923,00:04:19.760,"""This millionaire took"
99,00:04:15.923,00:04:19.760,a billion-dollar loan
100,00:04:19.801,00:04:24.347,"to buy this company, and he"
101,00:04:19.801,00:04:24.347,"took it from your local bank."""
102,00:04:24.389,00:04:26.892,ZOEGA:
103,00:04:24.389,00:04:26.892,The banks set up
104,00:04:24.389,00:04:26.892,"money market funds,"
105,00:04:26.934,00:04:29.144,and the banks advised
106,00:04:26.934,00:04:29.144,deposit-holders
107,00:04:29.186,00:04:32.231,to withdraw money and put them
108,00:04:29.186,00:04:32.231,in money market funds.
109,00:04:32.313,00:04:34.816,The Ponzi scheme needed
110,00:04:32.313,00:04:34.816,everything it could.
111,00:04:34.858,00:04:37.861,NARRATOR:
112,00:04:34.858,00:04:37.861,American accounting firms
113,00:04:34.858,00:04:37.861,like KPMG
114,00:04:37.903,00:04:40.739,audited the Icelandic banks
115,00:04:37.903,00:04:40.739,and investment firms
116,00:04:40.781,00:04:42.699,and found nothing wrong.
117,00:04:42.741,00:04:44.952,And American credit-rating
118,00:04:42.741,00:04:44.952,agencies
119,00:04:44.993,00:04:47.204,said Iceland was wonderful.
120,00:04:47.246,00:04:49.123,"In February 2007,"
121,00:04:49.164,00:04:52.084,the rating agency
122,00:04:49.164,00:04:52.084,decided to upgrade the banks
123,00:04:52.126,00:04:55.336,"to the highest possible rate,"
124,00:04:52.126,00:04:55.336,triple-A.
125,00:04:55.378,00:04:59.967,It went so far as the
126,00:04:55.378,00:04:59.967,government here traveling
127,00:04:55.378,00:04:59.967,with the bankers
128,00:05:00.008,00:05:03.137,as a-- As a PR show.
129,00:05:05.222,00:05:08.934,NARRATOR:
130,00:05:05.222,00:05:08.934,When Iceland's banks collapsed
131,00:05:05.222,00:05:08.934,"at the end of 2008,"
132,00:05:08.976,00:05:12.271,unemployment tripled
133,00:05:08.976,00:05:12.271,in six months.
134,00:05:15.356,00:05:18.777,ZOEGA:
135,00:05:15.356,00:05:18.777,There is nobody unaffected
136,00:05:15.356,00:05:18.777,in Iceland.
137,00:05:23.240,00:05:26.493,INTERVIEWER:
138,00:05:23.240,00:05:26.493,So a lot of people here
139,00:05:23.240,00:05:26.493,lost their savings.
140,00:05:26.534,00:05:28.787,"Yes, that's the case."
141,00:05:28.829,00:05:30.330,NARRATOR:
142,00:05:28.829,00:05:30.330,The government regulators
143,00:05:30.371,00:05:34.542,who should've been protecting
144,00:05:30.371,00:05:34.542,the citizens had done nothing.
145,00:05:34.584,00:05:38.255,You have two lawyers from the
146,00:05:34.584,00:05:38.255,regulator going down to a bank
147,00:05:38.297,00:05:40.339,to talk about some issue.
148,00:05:40.381,00:05:42.134,"When they approach the bank,"
149,00:05:42.176,00:05:45.804,they would see 19 SUVs
150,00:05:42.176,00:05:45.804,outside--
152,00:05:45.846,00:05:47.597,Outside the bank.
153,00:05:47.639,00:05:49.224,"You enter the bank,"
154,00:05:49.266,00:05:53.312,and you have the 19 lawyers
155,00:05:49.266,00:05:53.312,sitting in front of
156,00:05:49.266,00:05:53.312,"you, right,"
157,00:05:53.352,00:05:55.314,"very well prepared,"
158,00:05:55.396,00:05:58.859,"uh, ready to kill"
159,00:05:55.396,00:05:58.859,any argument you make.
160,00:05:58.900,00:06:02.196,"And then, if you do really"
161,00:05:58.900,00:06:02.196,"well, they'll offer you a job."
162,00:06:02.237,00:06:05.657,NARRATOR:
163,00:06:02.237,00:06:05.657,One-third of Iceland's
164,00:06:02.237,00:06:05.657,financial regulators
165,00:06:05.699,00:06:08.118,went to work for the banks.
166,00:06:09.328,00:06:11.454,But this is
167,00:06:09.328,00:06:11.454,"a universal problem, huh?"
168,00:06:11.496,00:06:14.875,"In New York, you have"
169,00:06:11.496,00:06:14.875,"the same problem, right?"
170,00:06:14.916,00:06:19.004,I'm on my way
171,00:06:14.916,00:06:19.004,I'm making it
172,00:06:24.176,00:06:27.512,I've got to make it show
173,00:06:24.176,00:06:27.512,Yeah
174,00:06:33.601,00:06:36.646,So much larger than life
175,00:06:40.650,00:06:44.612,I'm gonna watch it
176,00:06:40.650,00:06:44.612,Growing
177,00:06:44.654,00:06:48.449,INTERVIEWER:
178,00:06:44.654,00:06:48.449,What do you think of Wall
179,00:06:44.654,00:06:48.449,Street incomes these days?
180,00:06:48.491,00:06:50.118,Excessive.
181,00:06:52.287,00:06:55.456,INTERVIEWER:
182,00:06:52.287,00:06:55.456,I've been told it's difficult
183,00:06:52.287,00:06:55.456,for the IMF
184,00:06:55.498,00:06:57.125,to criticize the U.S.
185,00:06:57.167,00:06:59.878,I wouldn't say that.
186,00:07:05.675,00:07:09.637,We deeply regret
187,00:07:05.675,00:07:09.637,our breaches of U.S. law.
188,00:07:09.679,00:07:13.141,Is a small town
189,00:07:13.183,00:07:15.560,MAN:
190,00:07:13.183,00:07:15.560,They're amazed
191,00:07:13.183,00:07:15.560,at how much cocaine
192,00:07:15.602,00:07:17.312,these Wall Streeters can use
193,00:07:17.354,00:07:19.647,and get up
194,00:07:17.354,00:07:19.647,and go to work the next day.
195,00:07:19.689,00:07:22.359,But not me
196,00:07:22.401,00:07:27.030,I didn't know
197,00:07:22.401,00:07:27.030,what credit default swaps are.
198,00:07:27.072,00:07:28.949,I'm a little
199,00:07:27.072,00:07:28.949,bit old-fashioned.
200,00:07:30.409,00:07:33.870,I've been stretching
201,00:07:30.409,00:07:33.870,My mouth
202,00:07:33.912,00:07:37.457,INTERVIEWER:
203,00:07:33.912,00:07:37.457,Has Larry Summers
204,00:07:33.912,00:07:37.457,ever expressed remorse?
205,00:07:37.498,00:07:38.917,I don't hear confessions.
206,00:07:38.959,00:07:42.837,I've had enough
207,00:07:38.959,00:07:42.837,I'm getting out
208,00:07:42.879,00:07:45.006,To the city
209,00:07:45.048,00:07:48.551,"The big, big city"
210,00:07:48.593,00:07:52.139,I'll be a big nose
211,00:07:48.593,00:07:52.139,With all the big boys
212,00:07:52.180,00:07:55.183,MAN:
213,00:07:52.180,00:07:55.183,The government's
214,00:07:52.180,00:07:55.183,just writing checks.
215,00:07:55.225,00:07:58.770,"That's plan A, that's plan B"
216,00:07:55.225,00:07:58.770,and that's plan C.
217,00:07:58.812,00:08:03.358,INTERVIEWER:
218,00:07:58.812,00:08:03.358,Would you support legal
219,00:07:58.812,00:08:03.358,controls on executive pay?
220,00:08:03.400,00:08:04.734,I would not.
221,00:08:04.776,00:08:07.821,Big time
222,00:08:04.776,00:08:07.821,I'm on my way
223,00:08:07.862,00:08:11.199,INTERVIEWER:
224,00:08:07.862,00:08:11.199,Are you comfortable
225,00:08:07.862,00:08:11.199,with the compensation
226,00:08:11.241,00:08:13.868,in financial services?
227,00:08:11.241,00:08:13.868,If they've earned it.
228,00:08:13.910,00:08:16.037,Think they've earned it?
229,00:08:13.910,00:08:16.037,I think so.
230,00:08:16.079,00:08:19.333,Big time
231,00:08:19.374,00:08:22.794,INTERVIEWER:
232,00:08:19.374,00:08:22.794,You've helped these people
233,00:08:19.374,00:08:22.794,blow the world up?
234,00:08:22.836,00:08:24.212,You could say that.
235,00:08:24.254,00:08:27.715,So much larger than life
236,00:08:29.968,00:08:31.428,Big time
237,00:08:33.763,00:08:37.725,They were having massive
238,00:08:33.763,00:08:37.725,private gains at public loss.
239,00:08:37.767,00:08:40.020,Big time
240,00:08:40.061,00:08:43.273,"Oh, oh, oh, oh, oh"
241,00:08:44.983,00:08:48.403,MAN:
242,00:08:44.983,00:08:48.403,When you think you can create
243,00:08:44.983,00:08:48.403,something out of nothing
244,00:08:48.445,00:08:50.030,it's difficult to resist.
245,00:08:50.071,00:08:53.867,My parties have
246,00:08:50.071,00:08:53.867,All the big names
247,00:08:53.908,00:08:57.245,And I greet them
248,00:08:53.908,00:08:57.245,With the widest smile
249,00:08:57.287,00:09:02.501,Tell them how my life
250,00:08:57.287,00:09:02.501,Is one big adventure
251,00:09:04.919,00:09:08.548,WOMAN:
252,00:09:04.919,00:09:08.548,I'm concerned people want to
253,00:09:04.919,00:09:08.548,"go back to the old way,"
254,00:09:08.589,00:09:11.926,the way they were operating
255,00:09:08.589,00:09:11.926,prior to the crisis.
256,00:09:11.968,00:09:16.056,I had it made
257,00:09:11.968,00:09:16.056,Like a mountain range
258,00:09:16.097,00:09:21.644,With a snow-white pillow
259,00:09:16.097,00:09:21.644,"For my big, fat head"
260,00:09:21.686,00:09:25.232,I was getting a lot of
261,00:09:21.686,00:09:25.232,anonymous e-mails from
262,00:09:21.686,00:09:25.232,bankers saying:
263,00:09:25.273,00:09:28.109,"""You can't quote me,"
264,00:09:25.273,00:09:28.109,"but I'm really concerned."""
265,00:09:28.151,00:09:30.862,Walk through
266,00:09:28.151,00:09:30.862,The front door
267,00:09:30.904,00:09:33.990,Big time
268,00:09:30.904,00:09:33.990,"I'm on my way, I'm making it"
269,00:09:34.032,00:09:38.412,INTERVIEWER:
270,00:09:34.032,00:09:38.412,Why do you think there isn't a
271,00:09:34.032,00:09:38.412,more systematic investigation?
272,00:09:38.453,00:09:40.872,Because then you would
273,00:09:38.453,00:09:40.872,find the culprits.
274,00:09:40.914,00:09:44.042,"Yeah, big time"
275,00:09:44.084,00:09:46.961,INTERVIEWER:
276,00:09:44.084,00:09:46.961,You think Columbia
277,00:09:44.084,00:09:46.961,Business School
278,00:09:47.003,00:09:49.297,has any conflict-of-interest
279,00:09:47.003,00:09:49.297,problem?
280,00:09:49.339,00:09:51.674,I don't see that we do.
281,00:09:54.677,00:09:58.139,Big time
282,00:09:54.677,00:09:58.139,I'm gonna watch it growing
283,00:09:58.181,00:09:59.974,Big time
284,00:10:00.016,00:10:02.602,The regulators
285,00:10:00.016,00:10:02.602,didn't do their job.
286,00:10:02.643,00:10:05.480,They had the power to do
287,00:10:02.643,00:10:05.480,every case that I made.
288,00:10:05.522,00:10:06.898,They just didn't want to.
289,00:10:06.940,00:10:08.400,Big time
290,00:10:08.442,00:10:10.610,And the bulge in my big
291,00:10:10.651,00:10:13.572,"Big, big, big"
292,00:10:10.651,00:10:13.572,"Big, big, big"
293,00:10:13.613,00:10:16.657,"Big, big, big"
294,00:10:13.613,00:10:16.657,"Big, big, big"
295,00:10:16.699,00:10:18.868,"Big, big"
296,00:10:24.207,00:10:27.294,REPORTER:
297,00:10:24.207,00:10:27.294,"Lehman Brothers,"
298,00:10:24.207,00:10:27.294,one of the most venerable
299,00:10:27.335,00:10:30.838,"and biggest investment banks,"
300,00:10:27.335,00:10:30.838,declared itself bankrupt.
301,00:10:30.880,00:10:32.257,"Another, Merrill Lynch,"
302,00:10:32.299,00:10:34.842,was forced to sell itself
303,00:10:32.299,00:10:34.842,today.
304,00:10:34.884,00:10:38.430,Financial markets are
305,00:10:34.884,00:10:38.430,down following
306,00:10:34.884,00:10:38.430,dramatic developments.
309,00:10:47.063,00:10:48.815,NARRATOR:
310,00:10:47.063,00:10:48.815,"In September 2008,"
311,00:10:48.856,00:10:52.611,the bankruptcy of the U.S.
312,00:10:48.856,00:10:52.611,investment bank
313,00:10:48.856,00:10:52.611,Lehman Brothers
314,00:10:52.652,00:10:56.323,and the collapse of the
315,00:10:52.652,00:10:56.323,world's largest insurance
316,00:10:52.652,00:10:56.323,"company, AIG,"
317,00:10:56.364,00:10:57.949,triggered a global crisis.
318,00:10:57.991,00:11:00.368,MAN 1:
319,00:10:57.991,00:11:00.368,Fears gripped markets
320,00:10:57.991,00:11:00.368,overnight.
321,00:11:00.410,00:11:02.078,MAN 2:
322,00:11:00.410,00:11:02.078,Stocks fell off a cliff.
323,00:11:02.120,00:11:05.165,The largest single point drop
324,00:11:02.120,00:11:05.165,in history.
325,00:11:05.206,00:11:07.501,MAN 3:
326,00:11:05.206,00:11:07.501,Share prices continued
327,00:11:05.206,00:11:07.501,to tumble
328,00:11:07.542,00:11:09.961,in the aftermath
329,00:11:07.542,00:11:09.961,of the Lehman collapse.
332,00:11:12.213,00:11:14.841,NARRATOR:
333,00:11:12.213,00:11:14.841,The result was
334,00:11:12.213,00:11:14.841,"a global recession,"
335,00:11:14.882,00:11:17.718,which cost the world
336,00:11:14.882,00:11:17.718,"tens of trillions of dollars,"
337,00:11:17.760,00:11:20.180,rendered 30 million people
338,00:11:17.760,00:11:20.180,unemployed
339,00:11:20.221,00:11:23.642,and doubled the national debt
340,00:11:20.221,00:11:23.642,of the United States.
341,00:11:23.682,00:11:25.352,If you look
342,00:11:23.682,00:11:25.352,"at the cost of it,"
343,00:11:25.393,00:11:28.938,"destruction of equity wealth,"
344,00:11:25.393,00:11:28.938,"of housing wealth,"
345,00:11:28.980,00:11:31.608,"the destruction of income,"
346,00:11:28.980,00:11:31.608,"of jobs,"
347,00:11:31.650,00:11:33.485,50 million people globally
348,00:11:33.527,00:11:37.905,could end up below
349,00:11:33.527,00:11:37.905,the poverty line again.
350,00:11:37.947,00:11:41.909,"This is just a hugely,"
351,00:11:37.947,00:11:41.909,hugely expensive crisis.
352,00:11:41.951,00:11:45.372,NARRATOR:
353,00:11:41.951,00:11:45.372,This crisis was not
354,00:11:41.951,00:11:45.372,an accident.
355,00:11:45.413,00:11:48.749,It was caused
356,00:11:45.413,00:11:48.749,by an out-of-control industry.
357,00:11:48.791,00:11:50.251,"Since the 1980s,"
358,00:11:50.293,00:11:53.380,the rise of the U.S. financial
359,00:11:50.293,00:11:53.380,sector has led to a series
360,00:11:53.421,00:11:56.715,of increasingly severe
361,00:11:53.421,00:11:56.715,financial crises.
362,00:11:56.757,00:11:59.886,Each crisis has caused
363,00:11:56.757,00:11:59.886,"more damage,"
364,00:11:59.927,00:12:03.806,while the industry has made
365,00:11:59.927,00:12:03.806,more and more money.
366,00:12:11.981,00:12:13.441,After the Great Depression
367,00:12:13.483,00:12:16.611,the United States had 40 years
368,00:12:13.483,00:12:16.611,of economic growth
369,00:12:16.653,00:12:19.614,without a single
370,00:12:16.653,00:12:19.614,financial crisis.
371,00:12:19.656,00:12:22.701,The financial industry
372,00:12:19.656,00:12:22.701,was tightly regulated.
373,00:12:22.741,00:12:25.119,Most regular banks
374,00:12:22.741,00:12:25.119,were local businesses
375,00:12:25.161,00:12:29.374,prohibited from speculating
376,00:12:25.161,00:12:29.374,with depositors' savings.
377,00:12:29.416,00:12:32.627,"Investment banks, which"
378,00:12:29.416,00:12:32.627,handled stock and
379,00:12:29.416,00:12:32.627,"bond trading,"
380,00:12:32.669,00:12:35.505,"were small,"
381,00:12:32.669,00:12:35.505,private partnerships.
382,00:12:35.547,00:12:39.259,In the traditional
383,00:12:35.547,00:12:39.259,"investment banking model,"
384,00:12:39.300,00:12:41.261,the partners
385,00:12:39.300,00:12:41.261,"put the money up,"
386,00:12:41.302,00:12:44.723,and obviously the partners
387,00:12:41.302,00:12:44.723,watch that money
388,00:12:41.302,00:12:44.723,very carefully.
389,00:12:44.763,00:12:46.891,"They wanted to live well,"
390,00:12:46.933,00:12:49.686,but they didn't want
391,00:12:46.933,00:12:49.686,to bet the ranch on anything.
392,00:12:49.728,00:12:53.147,NARRATOR:
393,00:12:49.728,00:12:53.147,Paul Volcker served
394,00:12:49.728,00:12:53.147,in the Treasury Department
395,00:12:53.189,00:12:55.358,and was chairman
396,00:12:53.189,00:12:55.358,of the Federal Reserve
397,00:12:55.400,00:12:57.736,from 1979 to 1987.
398,00:12:57.776,00:12:59.529,"Before going into government,"
399,00:12:59.571,00:13:02.990,he was a financial economist
400,00:12:59.571,00:13:02.990,at Chase Manhattan Bank.
401,00:13:03.032,00:13:08.747,When I left Chase
402,00:13:03.032,00:13:08.747,"to go in the Treasury in 1969,"
403,00:13:08.787,00:13:11.458,my income was in the
404,00:13:08.787,00:13:11.458,"neighborhood of $45,000."
405,00:13:11.499,00:13:13.918,INTERVIEWER:
406,00:13:11.499,00:13:13.918,Forty-five thousand a year.
407,00:13:13.960,00:13:17.255,"Morgan Stanley, in 1972,"
408,00:13:17.297,00:13:22.051,had approximately
409,00:13:17.297,00:13:22.051,"110 total personnel,"
410,00:13:22.093,00:13:26.640,"one office,"
411,00:13:22.093,00:13:26.640,and capital of $12 million.
412,00:13:26.681,00:13:31.269,Now Morgan Stanley
413,00:13:26.681,00:13:31.269,"has 50,000 workers"
414,00:13:31.311,00:13:35.482,and has capital
415,00:13:31.311,00:13:35.482,of several billion
416,00:13:35.523,00:13:38.192,and has offices
417,00:13:35.523,00:13:38.192,all over the world.
418,00:13:38.234,00:13:41.696,NARRATOR:
419,00:13:38.234,00:13:41.696,"In the 1980s, the financial"
420,00:13:38.234,00:13:41.696,industry exploded.
421,00:13:41.738,00:13:43.782,The investment banks
422,00:13:41.738,00:13:43.782,"went public,"
423,00:13:43.822,00:13:46.660,giving them huge amounts
424,00:13:43.822,00:13:46.660,of stockholder money.
425,00:13:46.701,00:13:51.539,People on Wall Street
426,00:13:46.701,00:13:51.539,started getting rich.
427,00:13:51.581,00:13:54.709,I had a friend
428,00:13:51.581,00:13:54.709,who was a bond trader
429,00:13:54.751,00:13:58.879,at Merrill Lynch in the 1970s.
430,00:13:58.921,00:14:03.426,He had a job as
431,00:13:58.921,00:14:03.426,a train conductor at night
432,00:14:03.468,00:14:06.471,because he had three kids
433,00:14:03.468,00:14:06.471,and couldn't support them
434,00:14:06.513,00:14:08.055,on what a bond trader made.
435,00:14:08.097,00:14:11.892,"By 1986, he was making"
436,00:14:08.097,00:14:11.892,millions of dollars
437,00:14:11.934,00:14:14.729,and thought
438,00:14:11.934,00:14:14.729,it was because he was smart.
439,00:14:14.771,00:14:18.065,The highest order of business
440,00:14:14.771,00:14:18.065,before the nation
441,00:14:18.107,00:14:20.610,is to restore
442,00:14:18.107,00:14:20.610,our economic prosperity.
443,00:14:20.652,00:14:23.446,NARRATOR:
444,00:14:20.652,00:14:23.446,"In 1981,"
445,00:14:20.652,00:14:23.446,President Ronald Reagan
446,00:14:23.488,00:14:25.281,"chose as Treasury secretary,"
447,00:14:25.323,00:14:29.452,the CEO of the investment bank
448,00:14:25.323,00:14:29.452,"Merrill Lynch, Donald Regan."
449,00:14:29.494,00:14:32.413,Wall Street and the president
450,00:14:29.494,00:14:32.413,do see eye to eye.
451,00:14:32.455,00:14:34.582,I've talked to leaders
452,00:14:32.455,00:14:34.582,of Wall Street.
453,00:14:34.624,00:14:37.585,"They say, ""We're behind"
454,00:14:34.624,00:14:37.585,"the president 100 percent."""
455,00:14:37.627,00:14:39.879,NARRATOR:
456,00:14:37.627,00:14:39.879,"The Reagan administration,"
457,00:14:39.920,00:14:42.799,supported by economists
458,00:14:39.920,00:14:42.799,"and financial lobbyists,"
459,00:14:42.841,00:14:46.511,started a 30-year period
460,00:14:42.841,00:14:46.511,of financial deregulation.
461,00:14:47.846,00:14:50.557,"In 1982,"
462,00:14:47.846,00:14:50.557,the Reagan administration
463,00:14:50.598,00:14:53.226,deregulated
464,00:14:50.598,00:14:53.226,"savings-and-loan companies,"
465,00:14:53.267,00:14:55.562,allowing them
466,00:14:53.267,00:14:55.562,to make risky investments
467,00:14:55.603,00:14:56.937,with depositors' money.
468,00:14:56.979,00:14:58.606,"By the end of the decade,"
469,00:14:58.648,00:15:01.818,hundreds of savings-and-loan
470,00:14:58.648,00:15:01.818,companies had failed.
471,00:15:01.860,00:15:05.988,This crisis cost taxpayers
472,00:15:01.860,00:15:05.988,$124 billion
473,00:15:06.030,00:15:09.116,and cost many people
474,00:15:06.030,00:15:09.116,their life savings.
475,00:15:09.158,00:15:12.537,It may be the biggest bank
476,00:15:09.158,00:15:12.537,heist in our history.
477,00:15:12.579,00:15:16.624,NARRATOR:
478,00:15:12.579,00:15:16.624,Thousands of savings-and-loan
479,00:15:12.579,00:15:16.624,executives went to jail.
480,00:15:16.666,00:15:19.502,One of the most extreme cases
481,00:15:16.666,00:15:19.502,was Charles Keating.
482,00:15:19.544,00:15:21.170,MAN:
483,00:15:19.544,00:15:21.170,"Mr. Keating, got a word?"
484,00:15:21.212,00:15:23.923,"In 1985,"
485,00:15:21.212,00:15:23.923,when federal regulators
486,00:15:23.964,00:15:25.633,"began investigating him,"
487,00:15:25.675,00:15:29.429,Keating hired an economist
488,00:15:25.675,00:15:29.429,named Alan Greenspan.
489,00:15:29.470,00:15:32.306,"In this letter to regulators,"
490,00:15:29.470,00:15:32.306,Greenspan praised
491,00:15:32.348,00:15:34.975,Keating's sound business plans
492,00:15:32.348,00:15:34.975,and expertise
493,00:15:35.017,00:15:37.395,and said he saw no risk
494,00:15:35.017,00:15:37.395,in allowing Keating
495,00:15:37.437,00:15:40.899,to invest his
496,00:15:37.437,00:15:40.899,customers' money.
497,00:15:40.940,00:15:45.319,Keating reportedly
498,00:15:40.940,00:15:45.319,"paid Greenspan $40,000."
499,00:15:46.696,00:15:49.323,Keating went to prison
500,00:15:46.696,00:15:49.323,shortly afterwards.
501,00:15:49.365,00:15:51.158,"As for Alan Greenspan,"
502,00:15:51.200,00:15:55.455,Reagan appointed him chairman
503,00:15:51.200,00:15:55.455,"of America's central bank,"
504,00:15:55.496,00:15:57.665,the Federal Reserve.
505,00:15:57.707,00:15:59.208,Greenspan was reappointed
506,00:15:59.250,00:16:03.170,by presidents Clinton
507,00:15:59.250,00:16:03.170,and George W. Bush.
508,00:16:03.212,00:16:05.548,During the Clinton
509,00:16:03.212,00:16:05.548,"administration,"
510,00:16:05.590,00:16:07.967,deregulation continued
511,00:16:05.590,00:16:07.967,under Greenspan
512,00:16:08.008,00:16:10.637,and Treasury secretaries
513,00:16:08.008,00:16:10.637,"Robert Rubin,"
514,00:16:10.678,00:16:14.265,the former CEO of the
515,00:16:10.678,00:16:14.265,"investment bank Goldman Sachs,"
516,00:16:14.307,00:16:17.936,"and Larry Summers,"
517,00:16:14.307,00:16:17.936,a Harvard economics professor.
518,00:16:17.977,00:16:21.188,"The financial sector,"
519,00:16:17.977,00:16:21.188,"Wall Street being powerful,"
520,00:16:21.230,00:16:23.316,"having lobbies,"
521,00:16:21.230,00:16:23.316,"lots of money,"
522,00:16:23.357,00:16:26.986,"step by step,"
523,00:16:23.357,00:16:26.986,captured the political system.
524,00:16:27.027,00:16:29.989,Both on the Democratic
525,00:16:27.027,00:16:29.989,and the Republican side.
526,00:16:30.030,00:16:32.241,"By the late 1990s,"
527,00:16:32.283,00:16:34.535,the financial sector
528,00:16:32.283,00:16:34.535,had consolidated
529,00:16:34.577,00:16:38.205,"into a few gigantic firms,"
530,00:16:34.577,00:16:38.205,each of them so large
531,00:16:38.247,00:16:41.375,that their failure could
532,00:16:38.247,00:16:41.375,threaten the whole system.
533,00:16:41.417,00:16:45.171,And the Clinton administration
534,00:16:41.417,00:16:45.171,helped them grow even larger.
535,00:16:45.212,00:16:49.091,"In 1998,"
536,00:16:45.212,00:16:49.091,Citicorp and Travelers merged
537,00:16:49.133,00:16:50.593,"to form Citigroup,"
538,00:16:50.635,00:16:53.680,the largest financial services
539,00:16:50.635,00:16:53.680,company in the world.
540,00:16:53.721,00:16:56.390,The merger violated
