program	TV/RADIO	A2	noun	arts and media	
show	ENTERTAINMENT	A2	noun	arts and media	
song		A2	noun	arts and media	
stage	THEATER	A2	noun	arts and media	
star	PERFORMER	A2	noun	arts and media	
violin		A2	noun	arts and media	
art	PAINTINGS/DRAWINGS, ETC.	A2	noun	arts and media	
dance	ACTIVITY	A2	noun	arts and media	
hip-hop		A2	noun	arts and media	
jazz		A2	noun	arts and media	
newspaper	PAPER	A2	noun	arts and media	
photography		A2	noun	arts and media	
pop		A2	noun	arts and media	
rap		A2	noun	arts and media	
rock	MUSIC	A2	noun	arts and media	
opera		A2	noun	arts and media	
accident	BAD EVENT	A2	noun	body and health	
back	BODY	A2	noun	body and health	
brain	BODY PART	A2	noun	body and health	
cold	ILLNESS	A2	noun	body and health	
finger	ON HAND	A2	noun	body and health	
headache		A2	noun	body and health	
heart	ORGAN	A2	noun	body and health	
neck	PART OF BODY	A2	noun	body and health	
stomach		A2	noun	body and health	
toe	ON FOOT	A2	noun	body and health	
blood	RED LIQUID	A2	noun	body and health	
health		A2	noun	body and health	
bandage		A2	noun	body and health	
birth	BABY	A2	noun	body and health	
medicine	SUBSTANCE	A2	noun	body and health	
pain	PHYSICAL	A2	noun	body and health	
stomachache		A2	noun	body and health	
toothache		A2	noun	body and health	
do	HEALTHY/HAPPY	A2	verb	body and health	
hurt	BE PAINFUL	A2	verb	body and health	
catch	ILLNESS	A2	verb	body and health	
have	BABY	A2	verb	body and health	
belt	CLOTHING	A2	noun	clothes	
bracelet		A2	noun	clothes	
cap		A2	noun	clothes	
earring		A2	noun	clothes	
glove		A2	noun	clothes	
necklace		A2	noun	clothes	
pocket	IN CLOTHING	A2	noun	clothes	
raincoat		A2	noun	clothes	
ring	JEWELRY	A2	noun	clothes	
scarf		A2	noun	clothes	
sneaker		A2	noun	clothes	
sock		A2	noun	clothes	
suit		A2	noun	clothes	
swimsuit		A2	noun	clothes	
tie	CLOTHES	A2	noun	clothes	
umbrella		A2	noun	clothes	
jewelry		A2	noun	clothes	
shorts		A2	noun	clothes	
sunglasses		A2	noun	clothes	
tights		A2	noun	clothes	
capital letter		A2	noun	communication	
card	GREETINGS	A2	noun	communication	
check	MARK	A2	noun	communication	
document	OFFICIAL INFORMATION	A2	noun	communication	
envelope		A2	noun	communication	
file	INFORMATION	A2	noun	communication	
form	DOCUMENT	A2	noun	communication	
ID card		A2	noun	communication	
letter	SYMBOL	A2	noun	communication	
license		A2	noun	communication	
list		A2	noun	communication	
notebook		A2	noun	communication	
notice	SIGN	A2	noun	communication	
offer	SAYING YOU WILL DO/GIVE	A2	noun	communication	
postcard		A2	noun	communication	
sign	NOTICE	A2	noun	communication	
stamp		A2	noun	communication	
story	DESCRIPTION	A2	noun	communication	
verb		A2	noun	communication	
advice		A2	noun	communication	
grammar		A2	noun	communication	
mail	LETTERS	A2	noun	communication	
mail	SYSTEM	A2	noun	communication	
news	INFORMATION	A2	noun	communication	
chat		A2	noun	communication	
ID		A2	noun	communication	
vocabulary		A2	noun	communication	
directions		A2	noun	communication	
answer	DOOR/TELEPHONE	A2	noun	communication	
chat	TALK	A2	verb	communication	
pray	TO GOD	A2	verb	communication	
ask	INVITE	A2	verb	communication	
describe		A2	verb	communication	
discuss		A2	verb	communication	
give	TELL	A2	verb	communication	
mean	MEANING	A2	verb	communication	
print	WRITING/IMAGES	A2	verb	communication	
put	WRITE	A2	verb	communication	
thank		A2	verb	communication	
agree	SAME OPINION	A2	verb	communication	
answer	DOOR/PHONE	A2	verb	communication	
explain		A2	verb	communication	
guess	ANSWER/OPINION	A2	verb	communication	
offer	SAY YOU WILL DO	A2	verb	communication	
read	SAY	A2	verb	communication	
shout		A2	verb	communication	
spell		A2	verb	communication	
police		A2	noun	crime	
centimeter		A2	noun	describing things	
circle	SHAPE	A2	noun	describing things	
degree	TEMPERATURE	A2	noun	describing things	
gram		A2	noun	describing things	
kilo		A2	noun	describing things	
kilogram		A2	noun	describing things	
kilometer		A2	noun	describing things	
liter		A2	noun	describing things	
meter		A2	noun	describing things	
pair	TWO THINGS	A2	noun	describing things	
pair	TWO PARTS	A2	noun	describing things	
piece	PART	A2	noun	describing things	
piece	SINGLE THING	A2	noun	describing things	
size	MEASURE	A2	noun	describing things	
square	SHAPE	A2	noun	describing things	
star	SHAPE	A2	noun	describing things	
black		A2	noun	describing things	
cream	COLOR	A2	noun	describing things	
blue		A2	noun	describing things	
brown		A2	noun	describing things	
gray		A2	noun	describing things	
green		A2	noun	describing things	
orange	COLOR	A2	noun	describing things	
pink		A2	noun	describing things	
purple		A2	noun	describing things	
red		A2	noun	describing things	
size	AMOUNT	A2	noun	describing things	
temperature	HEAT	A2	noun	describing things	
yellow		A2	noun	describing things	
left	LEFT SIDE	A2	noun	describing things	
right	DIRECTION	A2	noun	describing things	
blackboard		A2	noun	education	
diploma		A2	noun	education	
exercise	PRACTICE	A2	noun	education	
grade	SCHOOL	A2	noun	education	
mark	SCORE	A2	noun	education	
project	SCHOOL WORK	A2	noun	education	
schedule	SCHOOL/COLLEGE	A2	noun	education	
schoolchild		A2	noun	education	
semester		A2	noun	education	
year	PERIOD OF STUDY	A2	noun	education	
chemistry		A2	noun	education	
gym	CLASS	A2	noun	education	
history	SUBJECT	A2	noun	education	
math		A2	noun	education	
physics		A2	noun	education	
school	TIME	A2	noun	education	
science	STUDY OF NATURAL THINGS	A2	noun	education	
college		A2	noun	education	
fail	EXAM	A2	verb	education	
pass	SUCCEED	A2	verb	education	
bar	DRINKING PLACE	A2	noun	food and drink	
barbecue	PARTY	A2	noun	food and drink	
bottle		A2	noun	food and drink	
bowl		A2	noun	food and drink	
burger		A2	noun	food and drink	
cafeteria		A2	noun	food and drink	
can		A2	noun	food and drink	
cookie	FOOD	A2	noun	food and drink	
course	MEAL	A2	noun	food and drink	
dish	CONTAINER	A2	noun	food and drink	
dish	FOOD	A2	noun	food and drink	
drink	ALCOHOL	A2	noun	food and drink	
fork		A2	noun	food and drink	
grape		A2	noun	food and drink	
main course		A2	noun	food and drink	
menu	FOOD	A2	noun	food and drink	
mug		A2	noun	food and drink	
mushroom		A2	noun	food and drink	
potato chip		A2	noun	food and drink	
slice		A2	noun	food and drink	
snack		A2	noun	food and drink	
soft drink		A2	noun	food and drink	
spoon		A2	noun	food and drink	
stove		A2	noun	food and drink	
cream	FOOD	A2	noun	food and drink	
fast food		A2	noun	food and drink	
garlic		A2	noun	food and drink	
ham		A2	noun	food and drink	
honey		A2	noun	food and drink	
jam	SWEET FOOD	A2	noun	food and drink	
lemonade		A2	noun	food and drink	
mineral water		A2	noun	food and drink	
pasta		A2	noun	food and drink	
pepper	POWDER	A2	noun	food and drink	
toast	BREAD	A2	noun	food and drink	
candy		A2	noun	food and drink	
carrot	VEGETABLE	A2	noun	food and drink	
cereal	BREAKFAST FOOD	A2	noun	food and drink	
cola		A2	noun	food and drink	
curry		A2	noun	food and drink	
dessert		A2	noun	food and drink	
lemon		A2	noun	food and drink	
lunchtime		A2	noun	food and drink	
mango		A2	noun	food and drink	
melon		A2	noun	food and drink	
oil	FOR COOKING	A2	noun	food and drink	
onion		A2	noun	food and drink	
pear		A2	noun	food and drink	
salad		A2	noun	food and drink	
sauce		A2	noun	food and drink	
sausage		A2	noun	food and drink	
steak		A2	noun	food and drink	
supper		A2	noun	food and drink	
yogurt		A2	noun	food and drink	
sweets		A2	noun	food and drink	
bake		A2	verb	food and drink	
roast		A2	verb	food and drink	
apartment		A2	noun	homes and buildings	
armchair		A2	noun	homes and buildings	
blanket	FOR BED	A2	noun	homes and buildings	
board	INFORMATION	A2	noun	homes and buildings	
bookshelf		A2	noun	homes and buildings	
cabinet		A2	noun	homes and buildings	
castle		A2	noun	homes and buildings	
ceiling	ROOM	A2	noun	homes and buildings	
center	PLACE	A2	noun	homes and buildings	
curtain		A2	noun	homes and buildings	
drawer		A2	noun	homes and buildings	
entrance	DOOR	A2	noun	homes and buildings	
exit	WAY OUT	A2	noun	homes and buildings	
floor	BUILDING	A2	noun	homes and buildings	
garage	BUILDING	A2	noun	homes and buildings	
gate	STRUCTURE	A2	noun	homes and buildings	
gym	BUILDING	A2	noun	homes and buildings	
hall	BUILDING	A2	noun	homes and buildings	
hall	ENTRANCE	A2	noun	homes and buildings	
lamp		A2	noun	homes and buildings	
library		A2	noun	homes and buildings	
light	EQUIPMENT	A2	noun	homes and buildings	
mirror		A2	noun	homes and buildings	
office	MEDICAL	A2	noun	homes and buildings	
office	INFORMATION	A2	noun	homes and buildings	
pillow	FOR BED	A2	noun	homes and buildings	
post office		A2	noun	homes and buildings	
restroom		A2	noun	homes and buildings	
roof		A2	noun	homes and buildings	
seat	SIT	A2	noun	homes and buildings	
shelf		A2	noun	homes and buildings	
sink		A2	noun	homes and buildings	
sofa		A2	noun	homes and buildings	
towel	FOR DRYING	A2	noun	homes and buildings	
washing machine		A2	noun	homes and buildings	
yard	AREA	A2	noun	homes and buildings	
furniture		A2	noun	homes and buildings	
heat		A2	noun	homes and buildings	
carpet		A2	noun	homes and buildings	
stairs		A2	noun	homes and buildings	
cent		A2	noun	money	
euro		A2	noun	money	
wallet		A2	noun	money	
cash	NOTES/COINS	A2	noun	money	
borrow	GET	A2	verb	money	
change	MONEY	A2	verb	money	
rent	PAY TO USE	A2	verb	money	
area	REGION	A2	noun	natural world	
field	LAND	A2	noun	natural world	
hill		A2	noun	natural world	
island		A2	noun	natural world	
lake		A2	noun	natural world	
mountain		A2	noun	natural world	
star	OBJECT IN SPACE	A2	noun	natural world	
storm		A2	noun	natural world	
thunderstorm		A2	noun	natural world	
view	THINGS YOU SEE	A2	noun	natural world	
air	GAS	A2	noun	natural world	
geography		A2	noun	natural world	
gold		A2	noun	natural world	
ice		A2	noun	natural world	
nature	LIFE	A2	noun	natural world	
silver		A2	noun	natural world	
sky		A2	noun	natural world	
water	OCEAN/LAKE	A2	noun	natural world	
cloud	WATER	A2	noun	natural world	
desert		A2	noun	natural world	
fall	TIME OF YEAR	A2	noun	natural world	
fog		A2	noun	natural world	
forest		A2	noun	natural world	
sea		A2	noun	natural world	
spring	SEASON	A2	noun	natural world	
woods	GROUP OF TREES	A2	noun	natural world	
ocean		A2	noun	natural world	
snow	WEATHER	A2	verb	natural world	
grow	PLANT	A2	verb	natural world	
kick	HIT	A2	noun	people: actions	
kiss		A2	noun	people: actions	
walk	TRIP	A2	noun	people: actions	
help	WHEN SOMEONE HELPS	A2	noun	people: actions	
hiking		A2	noun	people: actions	
practice	REPEATING	A2	noun	people: actions	
use	USING	A2	noun	people: actions	
fall	MOVE DOWN	A2	verb	people: actions	
jump	INTO AIR	A2	verb	people: actions	
laugh		A2	verb	people: actions	
lie	BODY	A2	verb	people: actions	
point	SHOW	A2	verb	people: actions	
sit	MOVE BODY	A2	verb	people: actions	
stand	RISE	A2	verb	people: actions	
add	PUT WITH	A2	verb	people: actions	
add	CALCULATE	A2	verb	people: actions	
bring	TAKE WITH YOU	A2	verb	people: actions	
brush	CLEAN/ARRANGE	A2	verb	people: actions	
collect	KEEP	A2	verb	people: actions	
complete	MAKE WHOLE	A2	verb	people: actions	
complete	FINISH	A2	verb	people: actions	
copy	PRODUCE	A2	verb	people: actions	
cover	PUT	A2	verb	people: actions	
do	MAKE	A2	verb	people: actions	
find	DISCOVER UNEXPECTEDLY	A2	verb	people: actions	
get	BRING	A2	verb	people: actions	
give	PUT NEAR	A2	verb	people: actions	
hear	LISTEN	A2	verb	people: actions	
hit	WITH HAND/OBJECT	A2	verb	people: actions	
hold	IN HAND	A2	verb	people: actions	
join	DO TOGETHER	A2	verb	people: actions	
leave	FORGET	A2	verb	people: actions	
leave	PUT	A2	verb	people: actions	
leave	FOR SOMEONE	A2	verb	people: actions	
leave	NOT USE ALL	A2	verb	people: actions	
lend	GIVE	A2	verb	people: actions	
lose	NOT FIND	A2	verb	people: actions	
make	PERFORM	A2	verb	people: actions	
miss	NOT GO	A2	verb	people: actions	
open	CONTAINER/PACKAGE, ETC.	A2	verb	people: actions	
repair	FIX	A2	verb	people: actions	
return	PUT BACK	A2	verb	people: actions	
spend	TIME	A2	verb	people: actions	
check	EXAMINE	A2	verb	people: actions	
climb	PERSON	A2	verb	people: actions	
cross	OTHER SIDE	A2	verb	people: actions	
cut	USE KNIFE	A2	verb	people: actions	
decide	CHOOSE	A2	verb	people: actions	
delay	MAKE HAPPEN LATER	A2	verb	people: actions	
end		A2	verb	people: actions	
fill	MAKE FULL	A2	verb	people: actions	
follow	GO	A2	verb	people: actions	
help	PROVIDE WHAT IS NEEDED	A2	verb	people: actions	
hurry		A2	verb	people: actions	
improve		A2	verb	people: actions	
join	BECOME A MEMBER	A2	verb	people: actions	
jump	GO OVER	A2	verb	people: actions	
kiss		A2	verb	people: actions	
mix	COMBINE SUBSTANCES	A2	verb	people: actions	
move	CHANGE POSITION	A2	verb	people: actions	
paint	COVER SURFACE	A2	verb	people: actions	
prepare	GET READY	A2	verb	people: actions	
pull	MOVE TOWARD YOU	A2	verb	people: actions	
push	MOVE SOMEONE/SOMETHING	A2	verb	people: actions	
share	HAVE AT SAME TIME	A2	verb	people: actions	
share	DIVIDE	A2	verb	people: actions	
shut	CLOSE	A2	verb	people: actions	
throw	IN AIR	A2	verb	people: actions	
try	ATTEMPT	A2	verb	people: actions	
turn	CHANGE DIRECTION	A2	verb	people: actions	
comb		A2	noun	people: appearance	
makeup		A2	noun	people: appearance	
perfume		A2	noun	people: appearance	
shampoo		A2	noun	people: appearance	
soul	MUSIC	A2	noun	people: personality	
cry	PRODUCE TEARS	A2	verb	people: personality	
worry	FEEL ANXIOUS	A2	verb	people: personality	
believe	TRUE	A2	verb	people: personality	
bother	ANNOY	A2	verb	people: personality	
hate		A2	verb	people: personality	
miss	FEEL SAD	A2	verb	people: personality	
prefer	CHOOSE	A2	verb	people: personality	
hope	WANT TO HAPPEN	A2	verb	people: personality	
capital		A2	noun	politics	
king	RULER	A2	noun	politics	
president		A2	noun	politics	
aunt		A2	noun	relationships	
boyfriend		A2	noun	relationships	
cousin		A2	noun	relationships	
girlfriend	PARTNER	A2	noun	relationships	
girlfriend	FRIEND	A2	noun	relationships	
grandchild		A2	noun	relationships	
granddaughter		A2	noun	relationships	
grandfather		A2	noun	relationships	
grandmother		A2	noun	relationships	
grandparent		A2	noun	relationships	
grandson		A2	noun	relationships	
guest	VISITOR	A2	noun	relationships	
member		A2	noun	relationships	
neighbor	LIVING NEAR	A2	noun	relationships	
roommate		A2	noun	relationships	
uncle		A2	noun	relationships	
board	GAMES	A2	noun	shopping	
board game		A2	noun	shopping	
card	GAME	A2	noun	shopping	
department store		A2	noun	shopping	
game	OCCASION	A2	noun	shopping	
goal	POINT	A2	noun	shopping	
goal	AREA	A2	noun	shopping	
hobby		A2	noun	shopping	
market	PLACE	A2	noun	shopping	
match	COMPETITION	A2	noun	shopping	
playground		A2	noun	shopping	
pool	SWIM	A2	noun	shopping	
puzzle		A2	noun	shopping	
quiz	GAME	A2	noun	shopping	
race	RUNNING, RIDING, ETC.	A2	noun	shopping	
racket	SPORT	A2	noun	shopping	
skateboard		A2	noun	shopping	
toy		A2	noun	shopping	
video game		A2	noun	shopping	
badminton		A2	noun	shopping	
chess		A2	noun	shopping	
cricket	SPORT	A2	noun	shopping	
football	GAME	A2	noun	shopping	
golf		A2	noun	shopping	
hockey		A2	noun	shopping	
ice hockey		A2	noun	shopping	
rugby		A2	noun	shopping	
soccer		A2	noun	shopping	
table tennis		A2	noun	shopping	
volleyball		A2	noun	shopping	
come	BE AVAILABLE	A2	verb	shopping	
file	COMPUTER	A2	noun	technology	
keyboard	COMPUTER	A2	noun	technology	
laptop		A2	noun	technology	
machine		A2	noun	technology	
menu	COMPUTING	A2	noun	technology	
model	DESIGN	A2	noun	technology	
mouse	COMPUTER	A2	noun	technology	
page	WEB SITE	A2	noun	technology	
PC		A2	noun	technology	
program	COMPUTER	A2	noun	technology	
site	INTERNET	A2	noun	technology	
video	SHORT FILM	A2	noun	technology	
Web page		A2	noun	technology	
IT		A2	noun	technology	
software		A2	noun	technology	
memory	COMPUTING	A2	noun	technology	
work	OPERATE	A2	verb	technology	
airplane		A2	noun	travel	
airport		A2	noun	travel	
bicycle		A2	noun	travel	
bus station		A2	noun	travel	
bus stop		A2	noun	travel	
driver's license		A2	noun	travel	
exit	ROAD	A2	noun	travel	
flight	JOURNEY	A2	noun	travel	
gas station		A2	noun	travel	
guest	HOTEL	A2	noun	travel	
guidebook		A2	noun	travel	
helicopter		A2	noun	travel	
highway		A2	noun	travel	
map		A2	noun	travel	
motorcycle		A2	noun	travel	
parking lot		A2	noun	travel	
path	TRACK	A2	noun	travel	
platform	TRAIN	A2	noun	travel	
platform	TRAIN	A2	noun	travel	
railroad		A2	noun	travel	
ship		A2	noun	travel	
suitcase		A2	noun	travel	
tire		A2	noun	travel	
traffic light		A2	noun	travel	
tram		A2	noun	travel	
trip		A2	noun	travel	
way	ROUTE	A2	noun	travel	
air	AIRCRAFT	A2	noun	travel	
gas	LIQUID FUEL	A2	noun	travel	
luggage		A2	noun	travel	
traffic	VEHICLES	A2	noun	travel	
adventure		A2	noun	travel	
tour		A2	noun	travel	
camp		A2	verb	travel	
fly	MOVE THROUGH AIR	A2	verb	travel	
stay	LIVE	A2	verb	travel	
stop	BUS/TRAIN	A2	verb	travel	
take	TRAVEL	A2	verb	travel	
ride	TRAVEL	A2	verb	travel	
boss		A2	noun	work	
business	ORGANIZATION	A2	noun	work	
businessman		A2	noun	work	
businesswoman		A2	noun	work	
company	BUSINESS	A2	noun	work	
day	WORK HOURS	A2	noun	work	
guide	PERSON	A2	noun	work	
job	PIECE OF WORK	A2	noun	work	
secretary	IN OFFICE	A2	noun	work	
build		A2	verb	work	
cigarette		A2	noun	body and health	
alcohol		A2	noun	food and drink	
champagne		A2	noun	food and drink	
cathedral		A2	noun	homes and buildings	
church		A2	noun	homes and buildings	
mosque		A2	noun	homes and buildings	
principal		A2	noun		
difference	WAY	A2	noun		
driver		A2	noun		
partner	PERSON YOU DO SOMETHING WITH	A2	noun		
photographer		A2	noun		
ruler	FOR MEASURING	A2	noun		
singer		A2	noun		
mechanic		A2	noun		
plastic		A2	noun		
climbing		A2	noun		
cooking		A2	noun		
singing		A2	noun		
skateboarding		A2	noun		
skating		A2	noun		
skiing		A2	noun		
snowboarding		A2	noun		
surfing		A2	noun		
swimming		A2	noun		
drawing		A2	noun		
artist		A2	noun		
dentist		A2	noun		
receptionist		A2	noun		
comparative		A2	noun		
superlative		A2	noun		
appointment		A2	noun		
department		A2	noun		
actor		A2	noun		
adjective		A2	noun		
adverb		A2	noun		
alarm clock		A2	noun		
album	BOOK	A2	noun		
answer	TEST	A2	noun		
backpack		A2	noun		
balloon		A2	noun		
barbecue	EQUIPMENT	A2	noun		
bathing suit		A2	noun		
battery		A2	noun		
bill		A2	noun		
block	DISTANCE	A2	noun		
block	AREA	A2	noun		
body	DEAD	A2	noun		
box	SQUARE SPACE	A2	noun		
break	STOP	A2	noun		
bridge	STRUCTURE	A2	noun		
brush		A2	noun		
calendar	DAYS	A2	noun		
call	TELEPHONE	A2	noun		
case	CONTAINER	A2	noun		
center	MIDDLE	A2	noun		
century		A2	noun		
check	REQUEST FOR PAYMENT	A2	noun		
chef		A2	noun		
class	STANDARD	A2	noun		
classmate		A2	noun		
click		A2	noun		
closet		A2	noun		
club	GROUP	A2	noun		
colleague		A2	noun		
contact	PERSON	A2	noun		
cook		A2	noun		
corner		A2	noun		
crowd		A2	noun		
deck	CARDS	A2	noun		
diary		A2	noun		
digital camera		A2	noun		
disco		A2	noun		
discount		A2	noun		
dream	SLEEP	A2	noun		
dresser		A2	noun		
end	FARTHEST PART	A2	noun		
engine		A2	noun		
engineer		A2	noun		
fact	TRUE THING	A2	noun		
fan	PERSON	A2	noun		
first name		A2	noun		
folder	FOR PAPERS	A2	noun		
friend	INTERNET	A2	noun		
gift	THING GIVEN	A2	noun		
grocery store		A2	noun		
housewife		A2	noun		
idea	SUGGESTION	A2	noun		
key	ANSWERS	A2	noun		
kite		A2	noun		
last name		A2	noun		
level	ABILITY	A2	noun		
line	LONG MARK	A2	noun		
mistake	WRONG ACTION	A2	noun		
model	COPY	A2	noun		
moment	SHORT TIME	A2	noun		
noun		A2	noun		
nurse		A2	noun		
office	PLACE	A2	noun		
omelet		A2	noun		
order	REQUEST	A2	noun		
passport		A2	noun		
pen pal		A2	noun		
pilot		A2	noun		
plan	ARRANGEMENT	A2	noun		
policeman		A2	noun		
police officer		A2	noun		
police station		A2	noun		
policewoman		A2	noun		
present	SOMETHING GIVEN	A2	noun		
price	COST	A2	noun		
prize		A2	noun		
purse		A2	noun		
quarter	FOURTH PART	A2	noun		
queen		A2	noun		
question	EXAM	A2	noun		
reason	WHY	A2	noun		
receipt	PIECE OF PAPER	A2	noun		
report card		A2	noun		
salesperson		A2	noun		
screen		A2	noun		
second	PART OF MINUTE	A2	noun		
set	GROUP	A2	noun		
shop		A2	noun		
side	PART	A2	noun		
side	SURFACE	A2	noun		
side	EDGE	A2	noun		
skate		A2	noun		
sort	TYPE	A2	noun		
square	PLACE	A2	noun		
stadium		A2	noun		
surprise	EVENT	A2	noun		
text	CELL PHONE	A2	noun		
textbook		A2	noun		
text message		A2	noun		
theater		A2	noun		
thing	ACTIVITY	A2	noun		
thing	FACT	A2	noun		
toothbrush		A2	noun		
top	HIGHEST PART	A2	noun		
tour guide		A2	noun		
type	SIMILAR	A2	noun		
uniform		A2	noun		
wastebasket		A2	noun		
way	METHOD	A2	noun		
weekday		A2	noun		
wheel	ON VEHICLE	A2	noun		
workbook		A2	noun		
biology		A2	noun		
chicken	MEAT	A2	noun		
cycling		A2	noun		
east	DIRECTION	A2	noun		
handball		A2	noun		
jelly		A2	noun		
leather		A2	noun		
luck	CHANCE	A2	noun		
magic	SPECIAL POWERS	A2	noun		
magic	ENTERTAINMENT	A2	noun		
mail	E-MAIL	A2	noun		
midnight		A2	noun		
noon		A2	noun		
north	DIRECTION	A2	noun		
soap	FOR WASHING	A2	noun		
south	DIRECTION	A2	noun		
time	MINUTES/DAYS/YEARS	A2	noun		
tonight		A2	noun		
west	DIRECTION	A2	noun		
wool		A2	noun		
work	ACTIVITY	A2	noun		
building		A2	noun		
chain	METAL RINGS	A2	noun		
change	DIFFERENCE	A2	noun		
change	SOMETHING NEW	A2	noun		
cost	MONEY	A2	noun		
danger	POSSIBILITY OF HARM	A2	noun		
day	LIGHT HOURS	A2	noun		
delay	LONG WAIT	A2	noun		
exercise	PHYSICAL ACTIVITY	A2	noun		
fashion	POPULAR STYLE	A2	noun		
fire	FLAMES	A2	noun		
high school		A2	noun		
history	PAST	A2	noun		
plural		A2	noun		
rent		A2	noun		
rest	RELAX	A2	noun		
sound		A2	noun		
space	EMPTY PLACE	A2	noun		
telephone		A2	noun		
time	OCCASION	A2	noun		
video	MAGNETIC STRIP	A2	noun		
white		A2	noun		
pajamas		A2	noun		
scissors		A2	noun		
singular		A2	noun		
swim		A2	noun		
arrive	REACH A PLACE	A2	verb		
chat	COMMUNICATE ONLINE	A2	verb		
close	PUBLIC PLACE	A2	verb		
drink	ALCOHOL	A2	verb		
grow	DEVELOP	A2	verb		
happen	HAVE EXISTENCE	A2	verb		
happen	RESULT	A2	verb		
matter		A2	verb		
return	GO BACK	A2	verb		
stand	VERTICAL	A2	verb		
stop	PAUSE	A2	verb		
think	CONSIDER DOING	A2	verb		
believe	THINK	A2	verb		
complete	WRITE	A2	verb		
contact		A2	verb		
cost	MONEY	A2	verb		
e-mail		A2	verb		
forget	NOT BRING	A2	verb		
hurt	CAUSE PAIN	A2	verb		
include		A2	verb		
keep	HAVE	A2	verb		
keep	STAY	A2	verb		
know	BE ABLE	A2	verb		
miss	TOO LATE	A2	verb		
prefer	WANT	A2	verb		
receive	GET	A2	verb		
repeat	SAY AGAIN	A2	verb		
save	KEEP	A2	verb		
see	ON TV, ETC.	A2	verb		
sell	FOR MONEY	A2	verb		
sell	OFFER	A2	verb		
serve	PROVIDE FOOD/DRINK	A2	verb		
spend	MONEY	A2	verb		
take	NEEDS TIME	A2	verb		
take	DIRECTIONS	A2	verb		
take	HEALTH	A2	verb		
teach	SHOW HOW TO	A2	verb		
text		A2	verb		
visit	INTERNET	A2	verb		
win	PRIZE	A2	verb		
begin	START TO DO	A2	verb		
